"id";"price_usd"
1743;0.012838
1744;0.050255
1745;0.00409543
1746;0.00025033
1747;0.076767
1748;0.164619
1749;0.117421
1750;0.083204
1751;125.3815
1752;0.02386
1753;0.236224
1754;0.302032
1755;0.00037301
1756;3.4629
1757;0.132198
1758;1.1564
1759;0.00440943
1760;0.052444
1761;145.0204
1762;0.011823
1763;0.136685
1764;0.150081
1765;1.0002
1766;0.28059
1767;152.1427
1768;0.00992439
1769;0.071161
1770;0.00442684
1771;1.2286e-06
1772;0.082785
1773;0.00093566
1775;163.6993
1776;4.0894
1777;0.00481704
1778;1624.61
1779;0.890928
1780;0.251785
1781;1.8526e-06
1783;0.211732
1784;227.9406
1785;0.017895
1786;188.595
1787;0.017619
1788;0.00734016
1789;1.3236
1790;5.93301e-07
1791;526.7914
1792;0.012751
1793;304.8875
1794;0.044077
1795;0.146196
1796;0.132673
1798;1.07614e-05
1799;0.035695
1800;108.3867
1801;0.00767725
1802;84.6055
1803;0.019384
1804;493.8663
1805;408.1296
1806;0.089576
1807;0.05243
1808;0.110566
1809;88.3968
1810;0.021411
1811;0.66952
1812;2.06
1813;0.014068
1814;98.5266
1815;0.051223
1816;86.9735
1817;0.070164
1819;0.00923573
1820;0.00035791
1821;0.015284
1822;81.4449
1823;101.7101
1824;0.295466
1825;8.29676e-05
1826;2.30207e-05
1827;619.3164
1828;11.6699
1829;0.0046964
1830;0.025341
1831;0.00031195
1832;0.552761
1833;0.149084
1834;0.084526
1835;0.00053147
1836;0.00249888
1837;0.08825
1838;282.5938
1839;6.5189
1840;87.5972
1841;0.0061338
1842;0.00241269
1843;0.00083215
1844;6.9778
1845;0.057504
1846;0.075664
1847;0.00228257
1848;0.013296
1849;3.8083
1850;2.1114
1851;0.00301528
1853;0.11807
1854;1.10627e-05
1855;0.029865
1856;0.070423
1857;1.6918
1858;0.042686
1859;0.024111
1860;0.025354
1861;417.8826
1862;0.02705
1863;878.0815
1864;1.3678
1865;0.352898
1866;0.014676
1867;618.3823
1868;0.03424
1869;0.21944
1870;6.5651e-06
1871;0.053984
1872;0.802486
1874;0.00374594
1875;1.1714
1877;0.130821
1878;0.566351
1879;0.00264429
1880;0.00654949
1881;0.00585111
1882;794.2412
1883;90.8568
1884;418.5147
1885;0.403825
1886;0.00571026
1888;0.074931
1889;0.0054376
1890;0.132195
1891;0.010736
1892;0.188549
1893;1.4562
1894;92.241
1895;4.1899
1896;0.015518
1897;0.00279862
1898;0.00495619
1899;0.026202
1900;0.01091
1902;0.00026887
1903;0.116907
1904;206.5946
1905;202.4075
1906;0.217733
1907;185.7904
1908;1.2614
1909;0.00763495
1910;0.113252
1911;0.013409
1912;0.022911
1913;0.036044
1914;0.317769
1915;0.03921
1916;115.9641
1917;209.9842
1918;210.8719
1919;155.029
1920;15.4208
1921;12.7618
1922;275.7618
1923;32.2573
1924;445.0472
1925;152.8911
1926;95.9314
1927;191.2597
1928;19.2363
1929;25.0735
1930;0.102787
1931;230.2316
1932;351.5949
1933;47.7091
1934;133.4539
1935;23.8791
1936;152.1186
1937;294.9502
1938;0.00363214
1939;143.211
1940;113.8479
1941;134.0224
1942;55.0377
1943;101.5341
1944;238.0221
1945;169.0966
1946;68.0061
1947;97.2242
1948;0.061119
1949;22.5373
1950;218.5638
1951;43.1756
1952;1.0937
1953;76.6512
1954;438.9165
1955;561.1523
1956;19.986
1957;34.7484
1958;26.1638
1959;8.4462
1960;430.1217
1961;48.6592
1962;0.00191862
1963;1.56643e-05
1964;32.0736
1965;50.853
1966;50.5618
1967;78.0841
1968;0.00121301
1969;0.014968
1970;73.6814
1971;12.7718
1972;0.744612
1973;959.631
1974;75.0662
1975;1027.02
1976;1588.65
1977;3.45987e-05
1978;0.00102907
1979;0.017301
1980;0.022219
1981;94.3501
1982;0.016198
1983;0.021678
1985;4.7776
1986;221.9175
1987;0.057479
1988;26.8727
1989;0.062191
1990;0.391671
1991;0.013814
1992;0.00119101
1993;1.1547e-06
1994;0.00397036
1995;160.0052
1996;0.035288
1997;141.98
1998;0.00030798
1999;0.01179
2000;0.015134
2001;0.302656
2002;0.00985833
2003;0.00687381
2004;2.8462e-06
2005;0.0016614
2006;0.00500223
2007;0.00175548
2008;0.010796
2009;0.744329
2010;0.00417953
2012;1.1738
2014;12.0732
2015;0.029527
2016;0.365793
2017;65.3008
2018;0.010258
2019;0.112104
2020;0.00306059
2022;178.1233
2023;79.247
2024;0.03496
2025;0.00037932
2026;0.00433028
2027;0.149236
2028;1.41724167466296e-11
2029;718.747
2030;0.109012
2031;0.073412
2032;0.00356926
2033;0.252283
2034;0.660393
2035;0.07761
2036;0.059781
2037;0.00029825
2038;0.00065733
2039;153.3096
2040;0.00873644
2041;0.00680197
2042;0.301455
2043;0.038933
2044;350.6565
2045;0.00186347
2046;1.4398
2047;0.023907
2048;0.104088
2049;0.013071
2050;0.078627
2051;0.152329
2052;0.036461
2053;879.0586
2054;0.032129
2055;0.011393
2056;0.107806
2057;1.6847
2058;0.00079674
2059;1.4288e-08
2060;403.2362
2061;0.998644
2062;0.175937
2063;0.010402
2064;0.00230595
2065;0.0081387
2066;0.000412
2067;0.00805952
2068;3.0326e-06
2069;0.019666
2070;0.00281774
2071;3.65609e-07
2072;0.01107
2073;1.22439e-05
2074;1.002
2075;0.018976
2076;10.0957
2077;0.00370313
2078;0.00411248
2079;0.00326276
2080;0.0708
2081;0.00144336
2082;0.00017839
2083;0.211489
2084;0.00041415
2085;0.045354
2086;1.92015e-07
2087;0.00013812
2088;2.7593
2089;1.886
2090;0.00624613
2091;0.0081653
2092;0.00180599
2093;2.33158e-05
2094;0.082154
2095;0.079176
2096;0.749433
2097;0.073432
2098;0.027333
2099;4.59488e-07
2100;0.00109051
2102;0.00282239
2103;280.9057
2104;5.18939e-07
2105;0.0002359
2106;1.0441
2107;0.127974
2108;3.369
2109;0.00196192
2110;0.017255
2111;0.00143493
2112;2.1028e-06
2113;0.0030511
2114;0.00290646
2115;0.00594052
2116;0.108335
2117;0.00129305
2118;0.290396
2119;0.00010242
2120;0.093133
2121;0.028604
2122;0.00026077
2123;1.4262e-06
2124;0.00161486
2125;7.1054e-06
2126;0.0052857
2127;0.0087604
2128;0.112235
2129;0.00108322
2130;0.00194665
2131;0.00419403
2132;0.00857086
2133;4.52061e-05
2134;0.00021418
2135;0.00175148
2136;0.024445
2137;0.00214544
2138;2.392e-06
2139;0.00013974
2140;0.00171591
2141;0.010409
2142;0.00395196
2143;0.00295915
2144;9.6982e-06
2145;0.025284
2146;0.180653
2148;0.217339
2149;0.027449
2150;0.00060811
2151;0.00151528
2152;0.01143
2153;0.047496
2154;39.4972
2155;0.089976
2156;0.096081
2157;0.085572
2158;0.300712
2159;0.020791
2160;0.150827
2161;2.326
2162;0.0014182
2163;1.0008
2164;0.00227492
2165;0.00215282
2166;1.3471
2167;0.3
2168;2.351
2169;1.08592e-07
2170;4688.22
2171;1.14
2172;0.00532451
2173;0.00107501
2174;0.00270862
2175;0.019246
2176;0.022078
2178;16.7512
2179;3.17803e-07
2180;0.00684778
2181;0.00150901
2182;0.00129703
2183;0.043236
2184;0.750534
2185;0.00091296
2186;0.00448379
2187;0.001136
2188;3.46239146692209e-09
2189;0.00107391
2190;3.8425
2191;3.41288e-05
2192;0.00774088
2193;0.00608514
2194;0.00156875
2195;0.020536
2196;87.7742
2197;0.00181325
2198;0.00034313
2199;0.00251186
2200;61.8523
2201;0.433366
2202;4.0158
2203;8.8295e-06
2204;0.0082409
2205;0.00731935
2206;0.016228
2207;0.017892
2208;0.130995
2209;0.00034122
2210;0.00292599
2211;0.00024155
2212;8.17891e-05
2213;0.00191462
2214;0.998544
2215;0.419405
2216;0.00880354
2217;0.00298552
2218;0.016939
2219;0.00036079
2220;0.00013728
2221;1.46924e-07
2223;0.092979
2224;0.038573
2225;1.1747
2226;9269.62
2227;0.00194598
2228;2.10872e-07
2229;0.015551
2230;1.0008
2231;0.01201
2232;0.692285
2233;0.01073
2234;0.486061
2235;0.013778
2236;0.04036
2237;0.00428572
2238;0.135204
2239;7.93783e-05
2240;0.159835
2241;0.015109
2242;0.014366
2243;0.608991
2244;0.00615591
2245;0.00014712
2246;4.6998
2247;0.00816628
2248;39.4834
2249;0.00262922
2250;0.00084647
2251;0.00060849
2252;0.00022119
2253;0.044978
2254;0.00194978
2255;0.023476
2256;0.00844714
2257;0.00323501
2258;6.80575e-07
2259;0.00059851
2260;0.00590399
2261;8.279e-08
2262;0.00529147
2263;0.0116
2264;0.090476
2265;0.00037872
2266;0.146123
2267;0.00325685
2268;0.00464983
2269;9.0316
2270;0.00906566
2271;0.00084411
2272;0.00089576
2273;0.00029035
2274;0.00808032
2275;0.287443
2276;0.026329
2277;0.00280297
2278;0.0018267
2279;0.00217784
2280;0.028194
2281;3.3507e-08
2282;1.134
2284;0.00138493
2285;0.193263
2286;1.0459
2287;0.00163238
2288;0.020819
2289;0.00522442
2290;0.00900959
2291;1.73048e-07
2292;8.4765
2293;0.00137774
2294;7.1231
2295;0.00528407
2296;0.00733253
2297;0.120272
2298;0.023036
2299;0.00620147
2300;0.039114
2301;0.045022
2302;0.078576
2303;0.00964133
2304;0.108918
2305;0.00313278
2306;2.02171e-05
2307;0.00299513
2308;0.00032708
2309;0.00082733
2310;7.75761104448141e-09
2311;0.092983
2312;0.999424
2313;0.069357
2314;0.054636
2315;0.089175
2316;0.0003397
2317;0.00096381
2318;0.408846
2319;0.00140312
2320;2.3039e-06
2321;3.3667e-08
2322;0.332345
2323;0.00080004
2324;0.00173764
2325;2.0217
2326;0.01216
2327;0.00191762
2328;0.00768249
2329;0.00027614
2330;0.086473
2331;0.00048062
2332;0.014798
2333;0.018726
2334;0.301479
2335;0.00853455
2336;0.00040172
2337;0.0007126
2338;0.00371293
2339;1.0009
2340;0.00072373
2341;0.00806022
2342;0.329879
2343;1.2586
2344;1.4562
2345;0.00039336
2346;0.00390708
2347;0.00020307
2348;3.83283e-05
2349;0.018967
2350;0.724116
2351;0.279726
2352;0.00105117
2353;0.031997
2354;0.048055
2355;0.00057849
2356;0.050643
2357;0.00151424
2358;0.216823
2359;0.0002536
2360;4703.16
2361;0.209894
2362;0.00133913
2363;1.0007
2364;7.3062e-06
2365;0.00117399
2366;0.150627
2367;0.339187
2368;0.029895
2369;0.661159
2370;0.126822
2371;6.87081e-05
2372;0.00661459
2373;0.00636091
2374;3.2087
2375;0.013341
2376;45.5485
2377;0.00248551
2378;0.0098183
2379;0.00218685
2380;0.00124989
2381;0.061022
2382;0.00011579
2383;0.00084782
2384;0.058009
2385;13.8317
2386;0.05446
2387;0.00889801
2388;0.013355
2389;0.024051
2390;0.1896
2391;0.00395334
2392;0.012801
2393;0.00175385
2394;0.00218006
2395;227.0919
2396;0.00380321
2397;0.00116159
2398;242.7251
2399;0.064299
2400;0.00129051
2401;0.029255
2402;0.00045538
2403;2.18991e-05
2404;0.128108
2405;0.00470598
2406;0.0013154
2407;41.425
2408;0.00393332
2409;0.090857
2410;64.2043
2411;0.195966
2412;125.6862
2413;8.7312e-06
2414;0.159735
2415;0.081967
2416;0.010325
2417;0.00190613
2418;0.313837
2419;2.80236820479141e-09
2420;435.438
2421;0.00050303
2422;144.362
2423;0.00027262
2424;295.2195
2425;0.00089776
2426;83.6107
2427;1.2791
2428;143.4312
2429;21.4681
2430;14.3521
2431;0.00232296
2432;27.8555
2433;1849.4
2434;376.4782
2435;21.338
2436;0.00077826
2437;131.0608
2438;0.00040023
2439;0.0024382
2440;0.00411848
2441;0.00092132
2442;371.8743
2443;0.00411748
2444;0.00079898
2445;0.30822
2446;0.026699
2447;38.5025
2448;0.00097967
2449;8.21093884003882e-10
2450;0.00043929
2451;0.0094509
2452;0.00116198
2453;0.00019137
2454;6.04925e-05
2455;0.00030246
2456;0.013225
2457;0.450062
2458;7.70536e-05
2459;7.8386e-06
2460;0.00322072
2461;0.971625
2462;0.017895
2463;0.000942
2464;1106.64
2465;113.0455
2466;7.11001e-05
2467;912.1508
2468;0.04711
2469;0.00012621
2470;0.005915
2471;0.030562
2472;1.4522e-08
2473;0.00755753
2474;323.073
2475;1556.01
2476;0.00230895
2477;0.00223189
2478;3.3041
2479;0.00044425
2480;0.00507429
2481;0.00651058
2482;0.00085472
2483;0.00115528
2484;0.00112095
2485;5.941e-08
2486;0.659858
2487;25.3214
2488;0.00056598
2489;4.48679e-05
2490;0.02425
2491;0.117099
2492;0.060913
2493;520.0295
2494;0.0024871
2495;79693.32
2496;0.066836
2497;1.0009
2498;1.2619e-06
2499;0.00079159
2500;0.00448579
2501;4.00338314970201e-09
2502;0.00594002
2503;431.0242
2504;0.00068638
2505;0.00020187
2506;3.16467e-05
2507;0.050091
2508;0.00107962
2509;0.072291
2510;0.027493
2511;0.039163
2512;0.00107846
2513;0.00740526
2514;0.045909
2515;0.195957
2516;0.00115162
2517;0.044084
2518;0.0001212
2519;0.00815471
2520;0.00370491
2521;0.0018926
2522;0.00907767
2523;0.089524
2525;0.018796
2526;0.00308661
2527;0.0005871
2528;3.44091e-05
2529;5.21741e-05
2530;215.4771
2531;0.00231195
2532;0.0010669
2533;0.00570396
2534;75563.86
2535;0.00072561
2536;0.042256
2537;0.460089
2538;0.477293
2539;0.00388941
2540;5.42458e-05
2541;0.454364
2542;0.10709
2543;0.151928
2544;0.00068074
2545;6.14878e-07
2546;0.0027558
2547;0.060801
2548;0.00512433
2549;0.086163
2550;1.5655
2551;0.0050696
2552;0.00097983
2553;0.396095
2554;0.013409
2555;0.025301
2556;1.6551
2557;0.017964
2558;0.550966
2559;0.00016716
2560;3.92932e-05
2561;0.025712
2562;2.70228e-05
2563;9.2278e-07
2564;0.210378
2565;0.00871737
2566;0.00761043
2567;0.180553
2568;0.132412
2569;0.00761043
2570;6.61659e-05
2571;0.00148325
2572;6.8258e-06
2573;0.00013521
2574;0.051218
2575;1.7809e-06
2576;1.13971e-05
2577;0.26052
2578;0.0001099
2579;0.385734
2580;0.00813588
2581;150.9376
2582;9.8423e-06
2583;0.048455
2584;1.0358753899854e-09
2585;2.58418e-05
2586;0.0002413
2587;0.00014738
2588;5.70482e-05
2589;0.019158
2590;0.391029
2591;0.00579773
2592;0.00122904
2593;0.00060471
2594;0.00099384
2595;0.19924
2596;0.011627
2597;0.249711
2598;0.00531149
2599;9.8053e-08
2600;0.00182154
2601;0.00101629
2602;0.050242
2603;0.300554
2604;0.034599
2605;0.00128909
2606;0.019717
2607;0.00115097
2608;0.00017215
2609;0.013701
2610;0.00652952
2611;2.3713
2612;0.0002333
2614;0.00636037
2615;0.0052044
2616;0.0097082
2617;0.00832403
2618;0.00186347
2619;0.094491
2620;0.061352
2621;3.2057e-06
2622;4.3827e-05
2623;0.049218
2624;0.065025
2625;0.514134
2626;0.130811
2627;0.00020439
2628;0.0921
2629;1.45523e-07
2630;0.111097
2631;0.058255
2632;0.085072
2633;0.00022719
2634;0.00658156
2635;4.57817e-05
2636;0.00191162
2637;6.29751e-05
2638;0.0001026
2639;0.00171345
2640;0.011239
2641;0.00152429
2642;59.0925
2643;0.016998
2644;0.015419
2645;0.00015247
2646;2.11386e-05
2647;0.00171395
2648;5.144
2649;0.278595
2650;0.00027383
2651;0.00030278
2652;0.00026723
2653;0.0041435
2654;0.00518248
2655;0.00178651
2656;0.00132002
2657;0.00093841
2658;0.068818
2659;0.00015148
2660;0.00120402
2661;0.084171
2662;3.2856
2663;0.0004705
2664;0.00503425
2665;6.7605
2666;0.00172145
2667;0.00483409
2668;0.152324
2669;0.140389
2670;0.00495218
2671;0.00261921
2672;0.064815
2673;0.113066
2674;0.040494
2675;0.00123705
2676;11.5398
2677;0.00056794
2678;4.90414e-07
2679;150.3305
2680;7.86264e-05
2681;2.999
2682;0.021016
2683;0.00011797
2684;0.00436869
2685;0.028284
2686;7.2161
2687;0.00740626
2688;9.478
2689;0.00046039
2690;0.087774
2691;0.00255036
2692;0.00104008
2693;13.053
2694;0.00039864
2695;0.00660959
2696;0.00080368
2697;17.1245
2698;0.0006766
2699;0.0119
2700;5.8079e-06
2701;0.00105485
2702;111.6744
2703;0.00040744
2704;0.012624
2705;156.222
2706;0.021568
2707;2273.8
2708;2.5712e-06
2709;0.00022352
2710;0.101286
2711;0.00200169
2712;0.00528447
2713;0.00036501
2714;0.026677
2715;0.00084083
2716;0.00010669
2717;0.016474
2718;0.335636
2719;0.013004
2720;6.6488
2721;6.82377e-05
2722;0.00043377
2723;79536.48
2724;0.00011868
2725;0.00026993
2726;0.02264
2727;2.2319e-06
2728;0.948602
2729;0.00043526
2730;1.85857e-05
2731;0.00407945
2732;6.72869e-05
2733;0.00208776
2734;1.0013
2735;9.2478e-08
2736;0.00259719
2737;0.022659
2738;0.00338464
2739;0.00090936
2740;0.154631
2741;0.00858325
2742;0.00062547
2743;0.028716
2744;0.057878
2745;0.00103588
2746;0.00014072
2747;0.00139818
2748;0.015138
2749;0.00077679
2750;0.553468
2751;0.00734621
2752;0.017969
2753;0.00456486
2754;0.00037542
2755;0.00202972
2756;0.00280337
2757;0.050443
2758;0.540657
2759;2.0317e-06
2760;0.00598706
2761;191.2516
2762;0.07159
2763;0.0004275
2764;0.00164159
2765;0.020617
2766;0.245206
2767;0.00147815
2768;0.735722
2769;0.154835
2770;0.052274
2771;0.00178151
2772;50.0423
2773;0.789667
2774;0.0042556
2775;0.128549
2776;0.00231295
2777;0.007096
2778;0.00600507
2779;0.00012101
2780;0.00477371
2781;0.00630533
2782;2.0944
2783;0.37954
2784;0.00283957
2785;0.00053053
2786;0.00067557
2787;0.00018766
2788;0.00012961
2789;2.7547e-08
2790;6.12518e-05
2791;1.3519
2792;0.00506266
2793;0.130911
2794;0.0010669
2795;0.00016954
2796;0.00020177
2797;1.0005
2798;0.00202671
2799;2.7705e-06
2800;0.151348
2801;0.090727
2802;79827.35
2803;0.00269728
2804;0.00021428
2805;0.00011882
2806;2.8962
2807;0.00050062
2808;0.01209
2809;0.033919
2810;0.00106194
2811;0.00080068
2812;0.207155
2813;3.4746
2814;0.01242
2815;0.03606
2816;0.029695
2817;0.00728015
2818;0.0002951
2819;0.00097644
2820;1.40118e-07
2821;0.00755616
2822;0.00055027
2823;0.00136235
2824;0.021919
2825;0.18976
2826;0.00317
2827;0.018727
2828;0.206775
2829;0.395334
2830;1.48134e-07
2831;0.00014132
2832;3.0926
2833;0.01155
2834;0.017004
2835;6.8358e-06
2836;0.00131221
2837;0.142721
2838;0.054366
2839;0.00091177
2840;0.00174347
2841;0.00089175
2842;0.013982
2843;0.00165438
2844;0.00021888
2845;0.00034619
2846;0.00146324
2847;0.00257718
2848;6.4861
2849;0.164367
2850;2.86642e-05
2851;0.00013361
2852;0.019752
2853;1.20091e-05
2854;6.8878e-06
2855;0.00173046
2856;0.500223
2857;0.00014622
2858;0.00034709
2859;0.0067457
2860;0.012781
2861;1.6228e-07
2862;1.8706e-06
2863;0.00026262
2864;0.00741927
2865;0.020257
2866;0.00262263
2867;0.146883
2868;0.00111094
2869;0.00569882
2870;0.00653652
2871;0.00028124
2872;0.00012721
2873;0.00613049
2874;0.00016814
2875;0.00409518
2876;1.5548e-06
2877;99.28
2878;0.0052124
2879;0.241804
2880;0.00249537
2881;1.12795e-05
2882;0.00652652
2883;0.00141987
2884;0.028224
2885;0.132912
2886;0.00014269
2887;0.0001203
2888;0.00203937
2889;0.00026893
2890;0.00061742
2891;0.980253
2892;0.081372
2893;0.00117099
2894;0.00039724
2895;0.0022529
2896;0.019462
2897;4.9908
2898;0.00127408
2899;0.00194895
2900;1.22303e-05
2901;0.00115988
2902;0.012313
2903;89.5557
2904;0.00140118
2905;0.021878
2906;0.00022909
2907;0.00038592
2908;1.6664e-06
2909;0.00513534
2910;1.03087e-05
2911;3.8387e-05
2912;0.00058389
2913;0.00940795
2914;0.051043
2915;0.021598
2916;0.09706
2917;0.00056037
2918;5.58222e-07
2919;1.0618e-05
2920;0.00322473
2921;0.0014202
2922;0.00053122
2923;0.00055947
2924;0.00026743
2925;1.0003
2926;1.1701
2927;0.00019165
2928;0.045438
2929;0.00076705
2930;0.00055547
2931;0.00576087
2932;0.0004789
2933;7.52563e-05
2934;0.00143594
2935;1.3196e-06
2936;2.05974063052168e-10
2937;0.080068
2939;0.00349796
2940;1.0302
2941;0.012968
2942;0.190161
2943;1.97837e-05
2944;0.00153129
2945;1.03387369841054e-09
2946;0.00057126
2947;0.00523185
2948;0.166511
2949;0.02417
2950;0.00273011
2951;0.00068698
2952;0.00020317
2953;7.35321e-05
2954;0.00192903
2955;1.5443e-06
2956;1.7774e-05
2957;0.00772253
2958;0.00020718
2959;7.6074e-06
2960;2.83239357841417e-09
2961;3.20771e-05
2962;0.00099734
2963;9.02763e-05
2964;0.00014492
2965;0.00116638
2966;3.98737e-05
2967;0.00105009
2968;0.00223028
2969;0.00062463
2971;0.00010883
2972;0.00477377
2973;5.97067e-05
2974;0.00800677
2975;0.075504
2976;79469.18
2977;0.0001192
2978;0.00074353
2979;0.00105589
2980;1.5541
2982;0.00023123
2983;7.86665e-05
2984;0.00182855
2985;0.01142
2986;0.0003489
2987;7.9067e-06
2988;0.00227244
2989;21.1178
2990;0.00029133
2991;2.402
2992;0.00125106
2993;0.00113366
2994;0.00526415
2995;0.00090594
2996;0.00178651
2997;0.012677
2998;0.00081743
2999;2.90745701247108e-09
3000;0.00061192
3001;0.401039
3002;0.08015
3003;0.00050443
3004;8.08113e-05
3005;0.083785
3006;0.020021
3007;3.0152e-06
3008;6.69566e-05
3009;0.0009347
3010;5.1544
3011;0.00311368
3012;0.00264013
3013;1.71144629649761e-09
3014;9.03964e-05
3015;0.411077
3016;8.0118
3017;1.3023
3018;0.029145
3019;8.29501e-07
3020;0.00309111
3021;120.3917
3022;5.40457e-05
3023;0.019514
3024;0.00038042
3025;5.40457e-05
3026;0.00777507
3027;81.4188
3028;0.00016364
3029;0.00336084
3030;0.005749
3031;0.00800977
3032;6.8743
3033;4.40372e-07
3034;0.00822215
3035;0.00029383
3036;0.068458
3037;558.9223
3038;3.1286e-08
3039;0.00019116
3040;0.048961
3041;5.4886e-06
3042;0.00025026
3043;0.00124785
3044;0.00014003
3045;0.0012213
3046;0.347293
3047;7.78058e-05
3048;0.00020848
3049;0.00202832
3050;0.00079367
3051;0.00105089
3052;0.0001235
3053;1.25106e-05
3054;1.76149e-05
3055;0.00124649
3056;0.00025852
3057;0.00323173
3058;0.015063
3059;0.00052319
3060;0.284641
3061;1019.63
3062;0.00610016
3063;0.00033398
3064;0.00068118
3065;0.896768
3066;0.697489
3067;0.00093079
3068;0.00232296
3069;0.00152529
3070;2.89645e-05
3071;0.048041
3072;0.00016514
3073;0.00681372
3074;0.40115
3075;0.00064765
3076;0.00316728
3077;0.00164279
3078;0.00214481
3079;4.01739e-05
3080;0.00120702
3081;7.057e-07
3082;0.032407
3083;0.011083
3084;0.00477704
3085;0.467895
3086;0.145383
3087;133.1125
3088;1.19701e-07
3089;0.096482
3090;0.00048141
3091;0.00903293
3092;12.6934
3093;94.2169
3094;1.6214e-06
3095;0.020407
3096;0.00551466
3097;0.00020687
3098;0.633685
3099;0.00503626
3100;0.00478739
3101;0.00045295
3102;0.050042
3103;0.0048531
3104;0.00647812
3105;0.79237
3106;2.61321e-05
3107;0.00134874
3108;0.00054726
3109;0.00069259
3110;0.00022064
3111;0.00747332
3112;144.5221
3113;0.0001161
3114;0.00117409
3115;0.00026723
3116;0.00278836
3117;0.00479405
3118;3.50296025598926e-11
3119;0.00221888
3120;0.833104
3121;161.8568
3123;0.0044908
3124;0.00040394
3125;2.90245e-05
3126;0.00038843
3127;0.010869
3128;0.305158
3129;0.00314866
3130;9.7542e-08
3131;3.1613
3132;0.00059945
3133;0.0003518
3134;1.63137863350357e-13
3135;2252.19
3136;0.723971
3137;101.2931
3138;1.08
3139;0.00060321
3140;0.755027
3141;0.00421356
3142;0.00127955
3143;1.17359e-05
3144;0.00019265
3145;0.00629532
3146;9.45699e-07
3147;0.12971
3148;0.00029371
3149;0.00043217
3150;0.00150127
3151;0.00155131
3152;8.66232e-05
3153;4.6039e-06
3154;5.66379e-05
3155;0.073062
3156;0.00070059
3157;0.037782
3158;0.00126507
3159;2.48587e-05
3160;0.029925
3161;0.00274132
3162;0.00507429
3163;0.00183153
3164;0.011109
3165;0.00523442
3166;0.00022789
3167;0.000124
3168;407.9848
3169;0.018285
3170;3.70313e-07
3171;0.00039828
3172;9.02763e-05
3173;0.00013661
3174;0.00028753
3175;0.00058059
3176;432.4154
3177;0.032868
3178;0.785
3179;0.033678
3180;0.999798
3181;0.0004694
3182;0.019006
3183;0.00014012
3184;0.00048351
3186;0.00720609
3187;2.7663e-08
3188;0.00054556
3189;0.00086013
3190;2.00869749536298e-09
3191;4.56085e-05
3192;308.5507
3193;0.996842
3194;0.055047
3195;0.00038633
3196;0.00117099
3197;0.033028
3198;0.046629
3199;0.029094
3200;58000
3201;0.00019366
3202;0.00019336
3203;0.00199969
3204;3.50296025598926e-09
3205;492.8965
3206;0.00013554
3207;0.00060831
3208;0.6416
3209;0.00661559
3210;210.2076
3211;6.0868e-08
3212;0.00086073
3213;4.2036e-06
3214;1.38116718664719e-11
3215;10.5089
3216;0.00157994
3217;0.00042436
3218;3.83924e-05
3219;0.014282
3220;0.019266
3221;5.3001e-05
3222;0.00220186
3223;3.1927e-05
3224;0.00178351
3225;0.01221
3226;0.00760184
3227;2.5922e-06
3228;4.3437e-06
3229;0.300254
3230;0.013612
3231;1.0002
3232;0.00820694
3233;0.074916
3234;6.0051e-06
3235;0.00632635
3236;0.028424
3237;0.00078066
3238;1.7825e-06
3239;155.3713
3240;4.21156e-05
3241;85.0118
3242;0.00400438
3243;0.00072161
3244;0.00250211
3245;0.0003513
3246;0.0052044
3247;0.00049312
3248;0.00041035
3249;1.10093e-05
3250;0.00012831
3251;1.32412e-05
3252;4.738e-06
3253;0.00264023
3254;0.013612
3255;0.00700492
3256;191.1916
3257;0.120671
3258;1.70644206756048e-10
3259;4.80406e-05
3260;2.0017e-06
3261;0.00020998
3262;0.0459
3263;6.00507472455301e-18
3264;3.18869e-05
3265;69.2923
3266;0.00040734
3267;1.0008e-08
3268;0.05954
3269;0.0004346
3270;2459.65
3271;0.00070059
3272;167.3014
3273;2.6022e-05
3274;0.0016909
3275;3.3328e-06
3276;0.999233
3277;0.00027023
3278;0.015703
3279;5.0042e-06
3280;0.018716
3281;1.5621
3282;369.7825
3283;1.8015224173659e-11
3284;0.0001201
3285;0.936101
3286;3.9033e-07
3287;0.148357
3288;0.00030025
3289;146.6539
3290;1.00085e-05
3291;0.00924154
3292;0.00146123
3294;3.1527e-06
3295;0.048041
3297;1.21102e-05
3298;0.022019
3299;0.00023999
3300;7.6605e-06
3301;6.00507472455301e-11
3302;7.80659714191892e-11
3303;0.0132
3304;0.0001221
3305;16.8042
3306;0.00176349
3307;0.021268
3308;0.00025128
3309;0.00013726
3310;0.00055417
3311;0.00360303
3312;0.00021018
3313;2.9525e-07
3314;0.00890953
3315;1.5013e-08
3316;0.027123
3317;0.0001141
3318;0.00113476
3319;1.0008457874255e-14
3320;3.8132e-08
3321;0.0001201
3322;0.00020317
3323;0.021278
3324;9.50803e-07
3325;2.49111e-05
3326;0.00079968
3327;0.00040034
3328;3.02356e-05
3329;3.00254e-05
3330;2.422e-06
3331;0.00073462
3332;0.00031727
3333;0.020017
3334;0.00010007
3335;0.00023718
3336;0.00010909
3337;0.00019516
3338;2.00169e-05
3339;5.2044e-06
3340;0.019817
3341;0.085072
3342;0.00052054
3343;1.7315e-06
3344;0.00018015
3345;4.01239e-05
3346;3.3628
3347;0.00740626
3348;0.00040033
3349;5.00423e-05
3350;2.001691574851e-10
3351;6.45445e-05
3352;0.00013833
3353;0.00057048
3354;4.30363688592966e-09
